FilmID	ReviewID	SentenceID	Sentence	Label
10	3	16	spomenimo i to da u završnici álvarez prethodno postojeće body horror elemente podiže na sasvim novu razini stvaranjem jednog posebno odvratnog hibridnog čudovišta, no većina filma zapravo se svodi na dobro režirane jurnjave uskim hodnicima svemirske postaje s mnogo sluzi, kiseline i ružnih osmjeha ksenomorfa koji zajedno čine sasvim zadovoljavajući novi izlet u jedan od omiljenih znanstevno-fantastičnih svjetova iz zadnje polovice stoljeća.	0
10	3	17	za to su djelomično zaslužni i speany i jonsson koji svojim izvedbama unose dovoljno života da za njihove likove iskreno i navijamo.	0
10	3	18	“romulus” je lako mogao ispasti i boljim filmom od ovoga kojega smo dobili, no svakako je mogao ispasti i mnogo, mnogo gore.	3
10	3	19	ovako po prvi put nakon nekoliko desetljeća možemo iskreno poželjeti i potencijalni nastavak.	0
10	3	20	premda bismo vjerojatno ipak najradije vidjeli što bi snimio neill blomkamp.	1
10	4	1	želio bih pozvati sve koji su iznenađeni kada čuju da su redatelj fede álvarez i alien spoj napravljen u svemirskom paklu da prestanu čitati ovo i pogledaju njegov remake evil dead iz 2013. (ali, kao, da se vrate poslije.)	0
10	4	2	bio je to prvi puta u 20 godina da je otvoren necronomicon, a obožavatelji horora pripisali su opstanak omiljene franšize naporima mladog redatelja.	1
10	4	3	ta je vjera nagrađena jednim od najučinkovitijih remakeova horora ikada, a ta sposobnost da se poštuje i modernizira sveti tekst žanra najočitije je objašnjenje uspjeha filma alien: romulus.	0
10	4	4	poput klinca u frojdovskoj noćnoj mori trgovine slatkišima, álvarez se sprema na gozbu vanzemaljske ikonografije i kriptozoologije s krajnjim veseljem, čak i posebno u scenama haosa od kojeg mu drobe kosti.	0
10	4	5	alien: romulus destilira franšizu u njen najfunkcionalniji, fokusirani oblik.	0
10	4	6	i kad jednom počne kuhati, ne posustaje.	0
10	4	7	odozgo prema dolje, alien: romulus prikazuje uzoran produkcijski dizajn koji, iako nagovještava ono što dolazi u alienima postavljenim u budućnost, mnogo više duguje totemskim teksturama originalnog filma ridleya scotta.	0
10	4	8	industrijski futurizam originalnih scenografija michaela seymoura sjajno je repliciran u neispravnoj stanici renaissance, obojenoj crvenim svjetlima upozorenja i vretenastim crnim bojama ksenomorfologije h. r. gigera dok se utkaju u tu estetiku prijeteći kao i uvijek.	0
10	4	9	alien: romulus također predstavlja nedvojbeno najkohezivniju mješavinu računalno generiranih i praktičnih tehnika korištenih za oživljavanje lokacija, stvorenja i učinaka ozljeda u franšizi.	0
10	4	10	izreka kaže da je najbolji cg onaj koji ne primjećujete, a ovdje je tim postigao uglavnom besprijekoran spoj svih tih elemenata.	0
10	4	11	ironija je u tome što moram odmah proturječiti samom sebi: postoji nekoliko trenutaka – posebno u trećem činu – u kojima možete jasno zaključiti da álvarez snima krupni plan lažnih glava ksenomorfa koje raznosi.	2
10	4	12	no ti trenuci, ili vremena kada možete pratiti korištenje minijature, jednako dobro dočaravaju prva dva filma franšize kao i bilo koji ikonični film ili rekreirani snimak.	0
10	4	13	álvarez stvarno pušta romulusa da diše kroz svoj prvi čin, uzimajući vremena da uspostavi središnji odnos između rain (cailee spaeny) i androida andyja (daniel jonsson), koji žive kao braća i sestre u ropstvu u weyland-yutanijevoj koloniji jackson’s star.	0
10	4	14	u očajničkoj želji da napuste tamu kolonije koja je vječno lišena sunca – koju álvarez prikazuje kao metalni pakleni krajolik koji priliči terminatoru – rain i andy ponovno se povezuju sa svojim starim prijateljima čistačima, posadom corbelana iv.	1
10	4	15	rainova snalažljiva priroda i zaštitnički odnos prema njezinom sintetičkom bratu i sestri brzo pridobiju publiku na njezinu stranu, a kao izvođač, spaeny radi sjajan posao uvjerljivo prizemljujući rain u užas iz trenutka u trenutak mlade odrasle osobe koja prvi put upada u veliki, zastrašujući svijet i otkrili da je gori nego što su mogli zamisliti.	0
10	4	16	kiša je uvelike usredotočena na rješenja, što joj daje mnogo herojskih trenutaka dok film ide dalje, ali scenarij álvareza i koscenarista roda sayaguesa nema puno prostora da bi se usput mijenjala ili barem istaknula ono što čini je tako otpornom na prvom mjestu.	3
10	4	17	jonsson završava s najzahtjevnijim hodanjem po užetu u svojoj izvedbi, neprestano balansirajući djetinjasto oklijevanje s hladnom učinkovitošću, uspoređujući koje bi informacije trebao ponuditi i koje bi od svojih osnovnih smjernica trebao slijediti.	1
10	4	18	ali jonsson dobro drži srž andyja nakon što taj sukob postane središnji dio zapleta.	0
10	4	19	popratne nepredvidive promjene u andyjevoj osobnosti ne služe samo za podizanje napetosti, već i kao ogledalo u kojem se ljudski likovi vide kao odraz.	0
10	4	20	što se tiče posade corbelana – parova braće i sestara tyler (archie renaux) i kay (isabela merced), te bjorn (spike fearn) i navarro (aileen wu) – álvarez i sayagues koriste arhetipove koji će obožavateljima aliena odmah postati poznati.	1
10	4	21	tylerova čelična suzdržanost evocira dallasa, bjornova oštrica i bandana pozivaju i alienovog parkera i aliensovog vasqueza… shvaćate.	1
10	4	22	dok brojni filmovi u franšizi koketiraju s slasher konvencijama, alien: romulus se više nego ikad prije posvećuje suštinskoj strukturi podžanra.	1
10	4	23	kao takvo, mudro je ne vezati se za bilo koga tko govori uglavnom u šalama ili ekspozicijama.	1
10	4	24	ta struktura povremeno dopušta publici da napreduje u zapletu, ali álvarez baca dovoljno krivuda i krivo usmjerava da to neutralizira.	0
10	4	25	álvarez ekonomično uspostavlja ansambl, posebno tijekom corbelanova putovanja do renesanse, gdje rezovi svakog lika otkrivaju kako reagiraju u stresnim situacijama, osnažujući te arhetipove neposredno prije nego što kiselina udari u ventilator.	0
10	4	26	merced dobiva najpersonaliziraniji materijal, provodeći velik dio filma odvojen od glavne grupe i igrajući catchap na sve grozniji način.	3
10	4	27	iako ovi isječci dobro funkcioniraju kao vlastite male vinjete za aliena, valja napomenuti da, kako se pojavljuju kroz drugi čin, malo odvajaju fokus i dovode do jedinog romulovog pravog štucanja.	3
10	4	28	to ne znači da način na koji se to vrijeme provodi nema nikakve koristi: kayin plan je kompliciraniji od plana njezinih prijatelja, što otvara vrata ne samo romulovom najbezobraznijem tematskom radu (čiju prirodu ću ostaviti nejasnom), ali za kasne preokrete koji započinju smioni, kakofonični i nepodnošljivo napeti završni obračun filma.	3
10	4	29	alien: romulus rijetko bježi od prilike da slavi svoje prethodnike, uglavnom na bolje, ali, u jednom značajnom slučaju, definitivno na gore.	3
10	4	30	ali usredotočimo se najprije na ono što funkcionira, i to dobro: álvarez točno razumije kako i kada primijeniti alienove najikonskije slike.	0
10	4	31	iako je početno istraživanje napuštene renesanse smetlara tiha, napeta stvar, odmah ispod površine, možete osjetiti álvarezovu ruku kako uspostavlja prostor poput djeteta koje bez daha pokazuje sve svoje igračke prije nego što se odluči s kojom želi podijeliti ti prvi.	0
10	4	32	sustavi kanala, zračne komore, palice za omamljivanje, senzori pokreta, mrtva sintetika, možda tu i tamo čudna promjena od plamena do bacača smrzavanja.	1
10	4	33	ali álvarez ne troši previše vremena na fetišiziranje ovih neživih predmeta; oni su čisto funkcionalni i stoga se nemojte osjećati kao da prelaze granicu usluge obožavatelja radi usluge obožavatelja.	0
10	4	34	romulus čak nalazi prostora – zapravo dosta – za ugradnju elemenata creative assembly-ove izvrsne alien: isolation game.	0
10	4	35	bilo da se radi o registracijskim točkama koje postavlja álvarez (trenuci koji završe kao đavolski pametno kimanje kumu) ili bakljama koje se navikavaju na pametne praktične i obrambene ciljeve, to je simbol stava da je svaki alien dobar alien, etosa koji pokreće cijeli ovaj film naprijed i otključava njegove najšokantnije narativne zaokrete.	0
10	4	36	naravno, romulus donosi i svoje nove igračke i trikove, od kojih je najznačajnija nulta gravitacija.	1
10	4	37	zbunjujuće je uzeti u obzir da franšiza doista nije iskopala nula g više u prošlosti, a ovdje se dobro koristi ne samo da začini neke susrete s ksenomorfima, već opetovano kao prepreka koja otkucava sat koju čistači moraju zaobići zbog renesansnih neispravan gravitacijski pogon.	3
10	4	38	pa ipak, kao što je poznato da weyland-yutani radi, alien: romulus ne može odustati od nekih ideja koje su, na prvi pogled, predodređene za neuredne krajeve.	3
10	4	39	kao što sam spomenuo, romulus se u početku vrlo elegantno nosio s većinom svog izlaganja, ali álvarez je pretjerao i posvetio se, kao što je ovdje izvedeno, vozilu s velikim nedostatkom pomoću kojeg će dostaviti tu informaciju kad stignemo na stanicu renaissance.	3
10	4	40	plešem oko detalja radi spojlera, ali nikad nisam bio sigurniji da ćete točno znati na što mislim. 	1
10	4	41	ovaj izbor nipošto ne izbacuje romula iz kolosijeka – film skuplja mnogo dobre volje na druge načine – samo se čini kao potpuno nepotrebno zlo i jedini dio filma koji redovito prekida nevjericu.	3
10	4	42	što nešto govori… ovo je ipak film o genetski savršenim vanzemaljcima ubojicama.	1
10	5	1	ljubitelji znanstvene fantastike diljem svijeta s velikim iščekivanjem čekali su novi nastavak legendarne “alien” franšize, a sada je napokon stigao: “alien: romulus”.	0
10	5	2	redatelj fede álvarez donosi novi, svježi pristup klasičnoj priči o preživljavanju i borbi protiv opasnih vanzemaljaca, što je fanove dodatno uzbudilo.	0
10	5	3	pitanje je: hoće li ovaj film zadovoljiti visoka očekivanja koja su postavljena godinama unazad?	1
10	5	4	“alien: romulus” smješten je u mračnu budućnost u kojoj ljudska rasa još uvijek istražuje dubine svemira, ali nažalost, ponovo se suočava s noćnom morom koja nikada ne nestaje – xenomorfima.	1
10	5	5	ovaj nastavak prati grupu mladih ljudi koji dolaze na nepoznati planet te ubrzo shvaćaju da nisu sami.	1
10	5	6	radnja se vrti oko male zajednice kolonista koji se suočavaju sa smrtonosnim neprijateljem, bez pomoći izvana i bez resursa za bijeg.	1
10	5	7	grupa glavnih likova našla se u situaciji gdje se moraju boriti ne samo protiv vanzemaljskih bića, već i sa samima sobom, dok pokušavaju preživjeti zastrašujuću prijetnju.	1
10	5	8	ovo su elementi koji podsjećaju na atmosferu i strukturu prvih filmova iz serijala, stavljajući naglasak na napetost, izolaciju i neizvjesnost.	1
10	5	9	suočeni s neizbježnim prijetnjama, glavni likovi bore se da održe međusobnu vjeru i suradnju dok se istovremeno suočavaju sa svojim unutarnjim strahovima.	1
10	5	10	radnja filma “alien: romulus” usmjerena je na rain (cailee spaeny, poznata iz nedavnog hita *civil war*), mladu ženu koja živi svjetlosnim godinama udaljena od zemlje na rudarskom planetu kojim upravlja zloglasna korporacija weyland-yutani.	1
10	5	11	nakon što njezini roditelji umru od raka pluća, bolesti uzrokovane rudarskim aktivnostima, rain se nađe u dugovima prema korporaciji.	1
10	5	12	weyland-yutani je prisiljava, zajedno s mnogim drugim mladim siročadima na koloniji, na dužničko ropstvo.	1
10	5	13	u ovom ranom dijelu filma odzvanja rečenica junakinje sigourney weaver, ripley, iz filma *aliens*, koja uspoređuje xenomorfe i ljudsku vrstu: “ne znam koja je vrsta gora. ne vidiš da se oni međusobno uništavaju radi nekakvog postotka.”	1
10	5	14	rainin jedini prijatelj je andy (david jonsson, *industry*), bivši android korporacije weyland-yutani (zanimljivo, “andy” od android), kojeg su rainini roditelji pronašli na otpadu i preprogramirali kako bi je štitio pod svaku cijenu.	1
10	5	15	međutim, andy sve češće ima tehničke probleme, a rainina situacija izgleda bezizlazno sve dok je ne kontaktira skupina drugih siročadi s kolonije.	1
10	5	16	tyler (archie renaux, *the jetty*), njegova sestra kay (isabela merced, *sicario 2*), njihov rođak bjorn (spike fearn, *aftersun*, koji igra ulogu sličnu billu paxtonu u *aliens*) i njihov prijatelj haker navarro (novopridošla aileen wu) imaju plan da opljačkaju svemirski brod weyland-yutanija koji je parkiran izvan planeta i pobjegnu na idiličniji svijet.	1
10	5	17	da bi to ostvarili, potrebna im je andyjeva pomoć jer, kao android iz weyland-yutanija, posjeduje sve kodove za pristup brodu.	1
10	5	18	rain i andy pristaju na misiju, i grupa kreće u svoj opasan poduhvat.	1
10	5	19	kada stignu na brod – koji je zapravo istraživački svemirski brod podijeljen na dvije sekcije, romulus i remus (da, ovaj film se bavi obiteljskim vezama) – mladi ubrzo shvaćaju da su ušli u situaciju koju nisu mogli predvidjeti, pogotovo kad slučajno odmrznu redove smrtonosnih facehuggera koji su bili u kriogenom snu.	1
10	5	20	fede álvarez poznat je po svojoj vještini stvaranja napetosti i tjeskobe, a “alien: romulus” savršeno pokazuje njegovu sposobnost da izgradi zastrašujuću atmosferu.	0
10	5	21	vraćajući se klasičnim praktičnim efektima i mračnim tonovima originalnih “alien” filmova, stvorio je svijet koji je istovremeno prekrasan i užasavajući.	0
10	5	22	neki su kritičari već rekli da ovaj film vraća sjaj žanru, stvarajući kombinaciju starog i novog koja će zadovoljiti kako stare fanove, tako i novu generaciju gledatelja.	0
10	5	23	jedna od najupečatljivijih karakteristika “alien: romulus” su snažni nastupi glumačke postave.	0
10	5	24	likovi su slojeviti, s osobnim pričama koje dodaju emocionalnu težinu radnji, zbog čega publika još dublje suosjeća s njima.	0
10	5	25	ono što “alien: romulus” čini posebnim jest povratak korijenima franšize – hororu.	0
10	5	26	akcija je napeta, brutalna, a borba za opstanak vraća nas u osjećaj tjeskobe koji je “alien” franšizu učinio tako popularnom.	0
10	5	27	kritičari već hvale film zbog njegove sposobnosti da stalno drži gledatelja na rubu sjedala, s neočekivanim obratima i scenama koje izazivaju hladan znoj.	0
10	5	28	“alien: romulus” nije samo nastavak dugogodišnje franšize, već i osvježenje u svijetu znanstvene fantastike.	0
10	5	29	uz mračnu atmosferu, napetu akciju i slojevite likove, ovaj film može stati rame uz rame s najboljim sf ostvarenjima 2024. godine.	0
10	5	30	ako ste fanovi originalne priče ili jednostavno tražite filmski doživljaj koji će vas uvući u svijet prepun opasnosti i neizvjesnosti, “alien: romulus” je film koji ne smijete propustiti.	0
10	6	1	alien: romulus je jedan veliki hommage ostalim alien filmovima.	0
10	6	2	pogotovo prvom, zbog atmosfere, muzike i cijele izoliranosti koju nam je on pružio.	0
10	6	3	utjecaj ostalih filmova je također vidljiv, ali uz njih, ovdje je i alien: isolation, igra koja je najbolje opisala cijelu situaciju izolacije.	0
